IP 地址,已发�?已接�?丢包�?平均延迟,下载速度 (MB/s),,,
172.65.223.159,1,1,0,287.85,0
104.16.127.217,1,1,0,287.85,0
172.67.7.248,1,1,0,287.86,0
172.65.166.125,1,1,0,287.86,0
172.64.41.3,1,1,0,287.86,0
172.67.0.32,1,1,0,287.87,0
172.65.101.173,1,1,0,287.88,0
141.101.113.241,1,1,0,287.89,0
172.65.101.106,1,1,0,287.9,0
104.17.39.11,1,1,0,287.9,0
172.67.18.192,1,1,0,287.9,0
104.18.138.89,1,1,0,287.91,0
172.64.111.108,1,1,0,287.91,0
172.67.8.8,1,1,0,287.92,0
104.23.132.50,1,1,0,287.92,0
104.25.138.179,1,1,0,287.93,0
172.65.210.231,1,1,0,287.95,0
104.20.236.188,1,1,0,287.95,0
141.101.123.252,1,1,0,287.98,0
141.101.121.229,1,1,0,288,0
141.101.121.194,1,1,0,288,0
162.159.2.118,1,1,0,288.01,0
104.19.222.172,1,1,0,288.02,0
172.67.45.54,1,1,0,288.02,0
172.65.43.233,1,1,0,288.03,0
172.64.32.100,1,1,0,288.04,0
162.159.11.89,1,1,0,288.04,0
104.23.132.152,1,1,0,288.04,0
172.67.0.144,1,1,0,288.08,0
172.67.43.247,1,1,0,288.08,0
172.65.38.155,1,1,0,288.1,0
104.16.135.32,1,1,0,288.11,0
172.64.136.128,1,1,0,288.11,0
104.24.17.217,1,1,0,288.11,0
172.67.21.92,1,1,0,288.12,0
172.67.40.38,1,1,0,288.12,0
104.21.239.90,1,1,0,288.14,0
172.65.44.218,1,1,0,288.15,0
104.19.130.24,1,1,0,288.16,0
104.24.10.107,1,1,0,288.16,0
172.67.1.51,1,1,0,288.17,0
104.20.205.111,1,1,0,288.17,0
104.20.231.238,1,1,0,288.18,0
104.23.107.145,1,1,0,288.18,0
104.20.60.178,1,1,0,288.2,0
172.65.206.196,1,1,0,288.21,0
172.67.41.143,1,1,0,288.25,0
172.65.41.173,1,1,0,288.25,0
104.19.128.186,1,1,0,288.26,0
162.159.33.204,1,1,0,288.28,0
104.27.199.12,1,1,0,288.3,0
172.67.177.230,1,1,0,288.31,0
190.93.245.200,1,1,0,288.31,0
172.67.14.248,1,1,0,288.31,0
104.16.125.237,1,1,0,288.33,0
172.66.45.69,1,1,0,288.38,0
104.16.204.8,1,1,0,288.38,0
172.66.43.202,1,1,0,288.42,0
104.21.229.117,1,1,0,288.44,0
172.65.109.183,1,1,0,288.44,0
141.101.121.128,1,1,0,288.44,0
172.67.22.203,1,1,0,288.44,0
198.41.217.146,1,1,0,288.45,0
190.93.245.212,1,1,0,288.45,0
190.93.245.145,1,1,0,288.45,0
172.67.21.197,1,1,0,288.45,0
172.65.101.251,1,1,0,288.45,0
172.67.53.128,1,1,0,288.46,0
172.65.153.160,1,1,0,288.48,0
198.41.222.55,1,1,0,288.48,0
104.17.133.42,1,1,0,288.52,0
172.67.19.159,1,1,0,288.53,0
198.41.205.240,1,1,0,288.54,0
104.17.133.14,1,1,0,288.54,0
172.67.16.51,1,1,0,288.54,0
162.159.24.223,1,1,0,288.55,0
172.66.47.243,1,1,0,288.55,0
104.20.238.38,1,1,0,288.56,0
162.159.29.168,1,1,0,288.57,0
141.101.121.197,1,1,0,288.57,0
162.159.205.92,1,1,0,288.58,0
172.65.212.226,1,1,0,288.58,0
188.114.98.192,1,1,0,288.61,0
104.16.149.117,1,1,0,288.62,0
141.101.123.182,1,1,0,288.63,0
172.67.7.28,1,1,0,288.65,0
198.41.205.242,1,1,0,288.66,0
104.21.239.119,1,1,0,288.7,0
104.20.214.29,1,1,0,288.7,0
104.19.130.37,1,1,0,288.72,0
104.20.206.198,1,1,0,288.73,0
172.65.45.44,1,1,0,288.74,0
172.64.137.9,1,1,0,288.74,0
104.22.1.199,1,1,0,288.76,0
141.101.123.221,1,1,0,288.76,0
104.27.48.55,1,1,0,288.77,0
162.159.13.123,1,1,0,288.78,0
104.17.108.241,1,1,0,288.8,0
104.17.108.242,1,1,0,288.8,0
104.24.12.61,1,1,0,288.81,0
172.67.22.73,1,1,0,288.82,0
104.22.54.132,1,1,0,288.83,0
172.65.214.134,1,1,0,288.83,0
104.19.38.68,1,1,0,288.83,0
104.16.16.194,1,1,0,288.84,0
104.20.244.151,1,1,0,288.84,0
172.64.106.37,1,1,0,288.84,0
172.67.21.194,1,1,0,288.84,0
172.65.41.134,1,1,0,288.85,0
172.64.50.190,1,1,0,288.86,0
104.23.118.100,1,1,0,288.88,0
104.27.114.139,1,1,0,288.88,0
104.20.2.138,1,1,0,288.89,0
172.64.138.185,1,1,0,288.89,0
141.101.115.98,1,1,0,288.9,0
172.64.35.43,1,1,0,288.92,0
104.20.168.132,1,1,0,288.92,0
172.67.171.170,1,1,0,288.93,0
172.65.100.155,1,1,0,288.94,0
190.93.245.203,1,1,0,288.95,0
190.93.245.204,1,1,0,288.95,0
190.93.245.199,1,1,0,288.95,0
190.93.245.201,1,1,0,288.95,0
190.93.245.146,1,1,0,288.95,0
172.65.214.187,1,1,0,288.97,0
104.21.62.254,1,1,0,288.98,0
173.245.49.6,1,1,0,288.98,0
104.27.192.172,1,1,0,288.99,0
172.67.14.39,1,1,0,288.99,0
172.65.92.57,1,1,0,288.99,0
172.67.5.91,1,1,0,288.99,0
172.65.44.165,1,1,0,289,0
172.64.41.151,1,1,0,289.01,0
198.41.205.176,1,1,0,289.04,0
162.159.46.136,1,1,0,289.05,0
172.64.32.54,1,1,0,289.07,0
104.20.132.41,1,1,0,289.11,0
172.67.21.166,1,1,0,289.14,0
104.27.49.172,1,1,0,289.14,0
104.16.221.205,1,1,0,289.14,0
198.41.205.175,1,1,0,289.16,0
188.114.98.195,1,1,0,289.18,0
104.19.137.18,1,1,0,289.19,0
172.67.24.223,1,1,0,289.19,0
104.20.244.52,1,1,0,289.22,0
172.67.15.0,1,1,0,289.22,0
104.16.154.53,1,1,0,289.23,0
172.66.42.11,1,1,0,289.31,0
172.65.94.139,1,1,0,289.31,0
173.245.49.10,1,1,0,289.31,0
104.17.108.240,1,1,0,289.32,0
172.65.42.228,1,1,0,289.32,0
172.64.69.95,1,1,0,289.32,0
172.65.38.35,1,1,0,289.33,0
172.67.25.191,1,1,0,289.34,0
104.27.21.181,1,1,0,289.36,0
172.64.32.42,1,1,0,289.4,0
172.65.206.119,1,1,0,289.41,0
104.20.163.189,1,1,0,289.42,0
190.93.245.192,1,1,0,289.45,0
172.65.210.200,1,1,0,289.49,0
172.64.138.182,1,1,0,289.49,0
104.23.125.124,1,1,0,289.51,0
172.64.38.129,1,1,0,289.52,0
172.67.43.109,1,1,0,289.54,0
104.18.19.252,1,1,0,289.56,0
141.101.123.204,1,1,0,289.57,0
172.67.8.35,1,1,0,289.62,0
104.18.139.133,1,1,0,289.62,0
104.16.45.59,1,1,0,289.66,0
141.101.90.196,1,1,0,289.68,0
104.17.132.239,1,1,0,289.68,0
104.27.110.171,1,1,0,289.69,0
104.19.239.84,1,1,0,289.69,0
172.65.154.45,1,1,0,289.7,0
172.64.132.48,1,1,0,289.71,0
104.20.242.20,1,1,0,289.76,0
172.66.41.105,1,1,0,289.78,0
172.67.4.245,1,1,0,289.78,0
104.23.131.57,1,1,0,289.79,0
198.41.219.180,1,1,0,289.82,0
172.67.61.116,1,1,0,289.82,0
104.27.195.115,1,1,0,289.83,0
172.65.215.25,1,1,0,289.84,0
104.27.21.90,1,1,0,289.86,0
104.22.2.231,1,1,0,289.87,0
172.65.42.217,1,1,0,289.87,0
162.159.20.176,1,1,0,289.88,0
172.65.43.234,1,1,0,289.89,0
104.20.168.179,1,1,0,289.9,0
190.93.245.141,1,1,0,289.95,0
190.93.245.196,1,1,0,289.95,0
172.67.52.101,1,1,0,289.96,0
104.18.80.194,1,1,0,289.97,0
104.22.42.227,1,1,0,289.97,0
104.19.245.62,1,1,0,289.99,0
104.25.108.184,1,1,0,290,0
172.65.212.39,1,1,0,290.01,0
172.66.42.90,1,1,0,290.02,0
162.159.57.253,1,1,0,290.09,0
190.93.246.83,1,1,0,290.1,0
104.24.57.250,1,1,0,290.11,0
104.19.219.69,1,1,0,290.13,0
104.16.175.72,1,1,0,290.13,0
162.159.23.173,1,1,0,290.13,0
190.93.246.69,1,1,0,290.14,0
141.101.123.13,1,1,0,290.16,0
104.16.127.216,1,1,0,290.17,0
172.67.0.192,1,1,0,290.2,0
198.41.214.25,1,1,0,290.29,0
104.23.125.72,1,1,0,290.3,0
104.24.53.3,1,1,0,290.3,0
172.64.238.57,1,1,0,290.33,0
104.16.218.94,1,1,0,290.36,0
172.67.170.186,1,1,0,290.36,0
188.114.98.65,1,1,0,290.41,0
104.27.15.238,1,1,0,290.41,0
104.23.126.74,1,1,0,290.42,0
141.101.121.193,1,1,0,290.43,0
141.101.121.178,1,1,0,290.43,0
172.65.207.98,1,1,0,290.43,0
198.41.205.156,1,1,0,290.43,0
198.41.206.157,1,1,0,290.44,0
104.21.33.175,1,1,0,290.45,0
198.41.204.129,1,1,0,290.46,0
172.64.36.95,1,1,0,290.48,0
172.65.152.100,1,1,0,290.5,0
172.65.36.245,1,1,0,290.51,0
172.67.15.18,1,1,0,290.51,0
172.66.46.102,1,1,0,290.54,0
172.65.210.127,1,1,0,290.57,0
104.20.171.63,1,1,0,290.57,0
172.67.5.24,1,1,0,290.58,0
172.67.51.8,1,1,0,290.59,0
104.16.222.58,1,1,0,290.59,0
104.25.141.8,1,1,0,290.6,0
104.25.136.16,1,1,0,290.6,0
162.159.31.53,1,1,0,290.62,0
104.20.244.38,1,1,0,290.64,0
190.93.246.70,1,1,0,290.65,0
190.93.246.76,1,1,0,290.65,0
141.101.123.188,1,1,0,290.68,0
188.114.98.72,1,1,0,290.69,0
104.16.109.126,1,1,0,290.75,0
104.19.228.29,1,1,0,290.75,0
172.67.15.173,1,1,0,290.78,0
104.23.121.249,1,1,0,290.84,0
172.67.14.190,1,1,0,290.87,0
172.67.19.83,1,1,0,290.88,0
104.20.245.57,1,1,0,290.9,0
104.27.192.132,1,1,0,290.91,0
172.65.157.224,1,1,0,290.92,0
108.162.192.12,1,1,0,290.93,0
104.24.45.147,1,1,0,290.94,0
141.101.123.53,1,1,0,290.97,0
104.23.121.15,1,1,0,290.98,0
172.64.69.118,1,1,0,290.99,0
104.22.19.76,1,1,0,291.02,0
198.41.205.117,1,1,0,291.06,0
198.41.205.160,1,1,0,291.06,0
172.64.50.21,1,1,0,291.06,0
172.64.50.156,1,1,0,291.1,0
104.19.240.246,1,1,0,291.11,0
172.66.43.129,1,1,0,291.14,0
104.18.218.81,1,1,0,291.14,0
172.64.32.77,1,1,0,291.18,0
104.18.199.25,1,1,0,291.19,0
172.67.8.43,1,1,0,291.23,0
104.17.38.3,1,1,0,291.23,0
172.64.132.213,1,1,0,291.25,0
104.23.131.70,1,1,0,291.31,0
162.159.11.15,1,1,0,291.33,0
172.67.16.101,1,1,0,291.37,0
172.67.28.222,1,1,0,291.41,0
172.67.40.39,1,1,0,291.43,0
104.18.243.160,1,1,0,291.46,0
172.67.40.61,1,1,0,291.47,0
104.16.179.213,1,1,0,291.47,0
104.16.147.176,1,1,0,291.48,0
104.23.115.168,1,1,0,291.48,0
172.67.28.141,1,1,0,291.53,0
162.159.14.67,1,1,0,291.53,0
172.67.28.124,1,1,0,291.53,0
141.101.90.217,1,1,0,291.54,0
104.21.122.182,1,1,0,291.55,0
104.24.36.117,1,1,0,291.55,0
172.67.47.149,1,1,0,291.62,0
104.18.35.157,1,1,0,291.63,0
172.65.207.43,1,1,0,291.63,0
104.17.30.154,1,1,0,291.64,0
172.65.158.156,1,1,0,291.65,0
141.101.123.79,1,1,0,291.66,0
104.19.142.41,1,1,0,291.68,0
172.67.28.195,1,1,0,291.68,0
104.27.15.148,1,1,0,291.68,0
104.20.171.27,1,1,0,291.69,0
141.101.121.244,1,1,0,291.74,0
172.65.38.83,1,1,0,291.77,0
141.101.121.242,1,1,0,291.78,0
172.67.45.252,1,1,0,291.8,0
104.18.174.243,1,1,0,291.8,0
172.67.8.212,1,1,0,291.81,0
173.245.49.202,1,1,0,291.81,0
173.245.49.201,1,1,0,291.81,0
173.245.49.204,1,1,0,291.81,0
172.64.133.74,1,1,0,291.87,0
172.64.37.51,1,1,0,291.88,0
172.66.42.86,1,1,0,291.9,0
172.66.43.234,1,1,0,291.9,0
104.16.122.5,1,1,0,291.92,0
141.101.123.21,1,1,0,291.93,0
172.65.158.111,1,1,0,291.96,0
104.24.57.190,1,1,0,291.99,0
172.65.52.213,1,1,0,292.01,0
104.17.253.141,1,1,0,292.09,0
104.21.122.176,1,1,0,292.11,0
141.101.90.252,1,1,0,292.11,0
104.27.97.187,1,1,0,292.18,0
198.41.205.209,1,1,0,292.24,0
104.22.55.162,1,1,0,292.28,0
104.27.124.157,1,1,0,292.37,0
104.27.115.254,1,1,0,292.4,0
172.65.36.124,1,1,0,292.46,0
172.67.185.222,1,1,0,292.48,0
104.27.116.129,1,1,0,292.49,0
108.162.196.220,1,1,0,292.54,0
172.65.37.216,1,1,0,292.54,0
104.18.23.34,1,1,0,292.58,0
172.65.206.253,1,1,0,292.58,0
172.64.138.95,1,1,0,292.6,0
104.23.131.13,1,1,0,292.62,0
104.18.211.143,1,1,0,292.67,0
162.159.5.49,1,1,0,292.71,0
141.101.121.230,1,1,0,292.74,0
162.159.46.88,1,1,0,292.77,0
104.17.3.62,1,1,0,292.77,0
172.64.36.172,1,1,0,292.78,0
104.17.253.174,1,1,0,292.81,0
173.245.49.248,1,1,0,292.81,0
173.245.49.197,1,1,0,292.81,0
104.23.113.67,1,1,0,292.82,0
104.27.192.247,1,1,0,292.85,0
104.27.15.70,1,1,0,292.86,0
104.18.180.88,1,1,0,292.87,0
198.41.220.136,1,1,0,292.88,0
104.21.7.247,1,1,0,292.96,0
104.25.100.198,1,1,0,293,0
104.23.108.137,1,1,0,293.03,0
104.20.205.83,1,1,0,293.04,0
108.162.196.223,1,1,0,293.04,0
104.18.174.224,1,1,0,293.05,0
172.67.10.120,1,1,0,293.06,0
172.65.101.118,1,1,0,293.07,0
172.65.206.6,1,1,0,293.11,0
172.67.40.148,1,1,0,293.14,0
104.23.112.162,1,1,0,293.17,0
172.67.0.193,1,1,0,293.24,0
104.20.208.252,1,1,0,293.26,0
172.67.103.36,1,1,0,293.27,0
104.21.22.236,1,1,0,293.3,0
104.16.175.21,1,1,0,293.32,0
104.23.98.219,1,1,0,293.35,0
104.27.48.210,1,1,0,293.35,0
104.27.195.5,1,1,0,293.36,0
141.101.114.71,1,1,0,293.37,0
104.19.227.127,1,1,0,293.44,0
172.67.5.162,1,1,0,293.44,0
162.159.194.150,1,1,0,293.46,0
172.67.51.173,1,1,0,293.47,0
172.64.103.159,1,1,0,293.51,0
172.64.174.7,1,1,0,293.53,0
104.24.1.149,1,1,0,293.54,0
104.23.114.220,1,1,0,293.6,0
162.159.0.217,1,1,0,293.62,0
172.67.16.115,1,1,0,293.64,0
173.245.49.198,1,1,0,293.71,0
173.245.49.192,1,1,0,293.71,0
104.31.16.186,1,1,0,293.74,0
172.64.132.190,1,1,0,293.76,0
172.67.6.189,1,1,0,293.79,0
104.23.96.213,1,1,0,293.8,0
141.101.113.73,1,1,0,293.8,0
173.245.49.239,1,1,0,293.81,0
173.245.49.245,1,1,0,293.81,0
172.67.20.144,1,1,0,293.81,0
141.101.114.77,1,1,0,293.81,0
172.67.45.161,1,1,0,293.85,0
104.24.4.9,1,1,0,293.85,0
104.20.132.248,1,1,0,293.87,0
104.25.131.201,1,1,0,293.92,0
104.17.167.211,1,1,0,294.04,0
104.22.43.20,1,1,0,294.07,0
141.101.121.203,1,1,0,294.12,0
172.64.105.13,1,1,0,294.16,0
162.159.0.132,1,1,0,294.16,0
162.159.3.119,1,1,0,294.17,0
162.159.6.229,1,1,0,294.17,0
198.41.220.245,1,1,0,294.18,0
172.64.175.26,1,1,0,294.2,0
172.65.36.71,1,1,0,294.2,0
190.93.245.224,1,1,0,294.23,0
172.65.100.230,1,1,0,294.28,0
104.31.16.61,1,1,0,294.3,0
173.245.49.181,1,1,0,294.3,0
173.245.49.92,1,1,0,294.3,0
172.64.132.189,1,1,0,294.31,0
141.101.114.73,1,1,0,294.32,0
104.18.175.34,1,1,0,294.35,0
104.17.18.140,1,1,0,294.38,0
172.64.134.12,1,1,0,294.4,0
104.27.48.165,1,1,0,294.4,0
173.245.49.203,1,1,0,294.42,0
172.64.129.102,1,1,0,294.43,0
162.159.205.88,1,1,0,294.45,0
172.64.52.25,1,1,0,294.45,0
172.64.173.159,1,1,0,294.45,0
104.27.22.241,1,1,0,294.47,0
172.66.42.107,1,1,0,294.48,0
104.20.213.224,1,1,0,294.51,0
141.101.121.238,1,1,0,294.52,0
172.66.41.109,1,1,0,294.55,0
104.20.3.7,1,1,0,294.58,0
172.67.83.100,1,1,0,294.61,0
141.101.123.48,1,1,0,294.68,0
104.18.220.133,1,1,0,294.68,0
172.65.212.182,1,1,0,294.69,0
104.19.22.104,1,1,0,294.69,0
173.245.49.103,1,1,0,294.71,0
173.245.49.242,1,1,0,294.71,0
104.19.127.174,1,1,0,294.72,0
172.64.131.114,1,1,0,294.75,0
162.159.57.250,1,1,0,294.78,0
173.245.49.183,1,1,0,294.81,0
173.245.49.233,1,1,0,294.81,0
172.65.35.78,1,1,0,294.84,0
104.23.141.105,1,1,0,294.95,0
104.21.216.229,1,1,0,294.95,0
104.18.232.163,1,1,0,294.97,0
172.66.41.103,1,1,0,295.05,0
104.24.17.128,1,1,0,295.08,0
173.245.49.21,1,1,0,295.17,0
190.93.245.227,1,1,0,295.23,0
104.24.26.150,1,1,0,295.23,0
104.19.129.241,1,1,0,295.24,0
104.25.136.85,1,1,0,295.25,0
162.159.29.155,1,1,0,295.36,0
141.101.114.89,1,1,0,295.41,0
173.245.49.247,1,1,0,295.41,0
104.21.224.29,1,1,0,295.42,0
104.16.193.193,1,1,0,295.46,0
141.101.114.62,1,1,0,295.49,0
104.20.88.233,1,1,0,295.52,0
104.18.240.246,1,1,0,295.54,0
172.65.167.84,1,1,0,295.56,0
173.245.49.94,1,1,0,295.71,0
172.64.52.62,1,1,0,295.75,0
172.64.52.44,1,1,0,295.75,0
104.22.44.84,1,1,0,295.76,0
173.245.49.224,1,1,0,295.8,0
173.245.49.177,1,1,0,295.8,0
104.31.16.58,1,1,0,295.86,0
172.64.175.22,1,1,0,295.86,0
104.16.150.34,1,1,0,295.87,0
190.93.245.246,1,1,0,295.9,0
173.245.49.254,1,1,0,295.93,0
172.67.29.25,1,1,0,296.03,0
188.114.98.63,1,1,0,296.1,0
172.67.13.162,1,1,0,296.15,0
104.21.72.113,1,1,0,296.16,0
172.65.41.170,1,1,0,296.19,0
104.21.121.109,1,1,0,296.21,0
104.21.121.111,1,1,0,296.21,0
141.101.114.82,1,1,0,296.27,0
173.245.49.166,1,1,0,296.29,0
173.245.49.221,1,1,0,296.29,0
172.66.40.142,1,1,0,296.38,0
104.16.127.215,1,1,0,296.4,0
173.245.49.241,1,1,0,296.41,0
162.159.6.144,1,1,0,296.43,0
104.20.168.181,1,1,0,296.58,0
104.18.216.246,1,1,0,296.7,0
173.245.49.231,1,1,0,296.7,0
141.101.114.60,1,1,0,296.71,0
172.67.26.207,1,1,0,296.74,0
172.64.175.211,1,1,0,296.8,0
173.245.49.76,1,1,0,296.8,0
104.21.121.107,1,1,0,296.8,0
173.245.49.95,1,1,0,296.85,0
173.245.49.101,1,1,0,296.92,0
172.65.155.105,1,1,0,297.03,0
141.101.114.70,1,1,0,297.06,0
172.64.132.239,1,1,0,297.08,0
104.19.127.119,1,1,0,297.14,0
172.64.68.54,1,1,0,297.15,0
103.21.244.247,1,1,0,297.17,0
173.245.49.207,1,1,0,297.21,0
173.245.49.206,1,1,0,297.21,0
190.93.245.187,1,1,0,297.22,0
162.159.57.251,1,1,0,297.27,0
172.65.109.206,1,1,0,297.3,0
173.245.49.195,1,1,0,297.35,0
173.245.49.97,1,1,0,297.41,0
173.245.49.232,1,1,0,297.41,0
172.67.55.152,1,1,0,297.43,0
172.65.97.41,1,1,0,297.48,0
198.41.221.174,1,1,0,297.51,0
162.159.24.226,1,1,0,297.57,0
172.64.42.181,1,1,0,297.64,0
173.245.49.200,1,1,0,297.66,0
172.64.132.68,1,1,0,297.7,0
190.93.245.242,1,1,0,297.73,0
173.245.49.237,1,1,0,297.92,0
141.101.121.237,1,1,0,298.02,0
104.18.80.245,1,1,0,298.06,0
104.23.120.240,1,1,0,298.27,0
162.159.13.132,1,1,0,298.28,0
173.245.49.102,1,1,0,298.34,0
172.67.24.168,1,1,0,298.39,0
104.25.119.237,1,1,0,298.42,0
141.101.121.249,1,1,0,298.43,0
104.20.208.32,1,1,0,298.45,0
141.101.113.5,1,1,0,298.49,0
141.101.114.69,1,1,0,298.52,0
172.67.5.219,1,1,0,298.55,0
172.65.37.211,1,1,0,298.57,0
172.64.52.130,1,1,0,298.6,0
172.65.207.36,1,1,0,298.65,0
172.67.52.44,1,1,0,298.71,0
141.101.123.227,1,1,0,298.71,0
190.93.247.108,1,1,0,298.88,0
190.93.246.39,1,1,0,298.89,0
173.245.49.189,1,1,0,299.01,0
173.245.49.243,1,1,0,299.01,0
173.245.49.250,1,1,0,299.21,0
173.245.49.194,1,1,0,299.21,0
173.245.49.105,1,1,0,299.21,0
172.64.100.153,1,1,0,299.25,0
173.245.49.161,1,1,0,299.27,0
141.101.121.56,1,1,0,299.32,0
173.245.49.91,1,1,0,299.34,0
173.245.49.223,1,1,0,299.4,0
172.65.211.145,1,1,0,299.53,0
172.65.157.126,1,1,0,299.58,0
104.16.160.126,1,1,0,299.59,0
141.101.121.200,1,1,0,299.62,0
173.245.49.99,1,1,0,299.65,0
104.22.44.201,1,1,0,299.75,0
198.41.201.20,1,1,0,299.78,0
104.27.197.202,1,1,0,299.88,0
162.159.13.90,1,1,0,299.89,0
141.101.123.37,1,1,0,299.98,0
104.23.103.46,1,1,0,299.98,0
172.65.154.138,1,1,0,300.09,0
104.16.93.94,1,1,0,300.17,0
173.245.49.187,1,1,0,300.2,0
173.245.49.186,1,1,0,300.2,0
173.245.49.188,1,1,0,300.2,0
188.114.97.119,1,1,0,300.2,0
162.159.20.106,1,1,0,300.21,0
190.93.245.96,1,1,0,300.21,0
172.65.98.163,1,1,0,300.22,0
190.93.245.217,1,1,0,300.24,0
104.16.222.80,1,1,0,300.24,0
172.67.39.224,1,1,0,300.32,0
173.245.49.83,1,1,0,300.34,0
172.64.130.109,1,1,0,300.37,0
173.245.49.162,1,1,0,300.4,0
172.67.38.0,1,1,0,300.42,0
108.162.192.102,1,1,0,300.46,0
172.64.174.221,1,1,0,300.52,0
173.245.49.238,1,1,0,300.52,0
172.67.40.96,1,1,0,300.54,0
141.101.121.196,1,1,0,300.62,0
190.93.245.97,1,1,0,300.66,0
104.19.130.116,1,1,0,300.69,0
104.16.13.174,1,1,0,300.79,0
173.245.49.88,1,1,0,300.85,0
104.25.137.137,1,1,0,300.86,0
172.64.134.173,1,1,0,300.88,0
173.245.49.106,1,1,0,300.9,0
104.24.58.182,1,1,0,300.97,0
104.25.137.128,1,1,0,300.97,0
104.19.247.166,1,1,0,301,0
190.93.245.219,1,1,0,301.01,0
162.159.31.60,1,1,0,301.01,0
172.67.10.118,1,1,0,301.04,0
162.159.192.156,1,1,0,301.13,0
104.21.238.85,1,1,0,301.2,0
190.93.245.95,1,1,0,301.21,0
190.93.245.148,1,1,0,301.24,0
190.93.245.225,1,1,0,301.31,0
104.19.231.250,1,1,0,301.32,0
172.65.153.83,1,1,0,301.42,0
162.159.13.92,1,1,0,301.43,0
104.20.55.70,1,1,0,301.5,0
104.21.45.143,1,1,0,301.5,0
173.245.49.176,1,1,0,301.52,0
173.245.49.230,1,1,0,301.52,0
172.67.26.87,1,1,0,301.54,0
172.64.103.178,1,1,0,301.58,0
172.67.56.20,1,1,0,301.59,0
172.67.39.78,1,1,0,301.63,0
141.101.114.76,1,1,0,301.64,0
172.67.14.225,1,1,0,301.65,0
172.64.50.84,1,1,0,301.65,0
141.101.123.23,1,1,0,301.69,0
172.64.134.119,1,1,0,301.93,0
172.65.154.145,1,1,0,301.97,0
172.67.62.29,1,1,0,301.97,0
104.27.49.41,1,1,0,301.99,0
141.101.114.84,1,1,0,302,0
173.245.49.219,1,1,0,302,0
190.93.245.209,1,1,0,302,0
190.93.245.202,1,1,0,302,0
173.245.49.196,1,1,0,302.05,0
173.245.49.253,1,1,0,302.05,0
172.64.100.222,1,1,0,302.1,0
198.41.205.100,1,1,0,302.12,0
190.93.246.92,1,1,0,302.18,0
104.17.127.149,1,1,0,302.33,0
188.114.98.69,1,1,0,302.35,0
173.245.49.147,1,1,0,302.39,0
198.41.208.45,1,1,0,302.41,0
141.101.121.235,1,1,0,302.43,0
141.101.121.199,1,1,0,302.43,0
190.93.245.188,1,1,0,302.47,0
162.159.31.58,1,1,0,302.52,0
172.67.24.29,1,1,0,302.61,0
141.101.114.59,1,1,0,302.79,0
188.114.98.68,1,1,0,302.85,0
173.245.49.93,1,1,0,302.9,0
173.245.49.54,1,1,0,302.91,0
141.101.121.252,1,1,0,302.92,0
198.41.222.26,1,1,0,303.02,0
173.245.49.246,1,1,0,303.21,0
172.64.47.168,1,1,0,303.28,0
104.16.135.220,1,1,0,303.29,0
104.18.139.100,1,1,0,303.32,0
104.25.134.125,1,1,0,303.35,0
141.101.114.85,1,1,0,303.35,0
172.67.48.155,1,1,0,303.45,0
198.41.205.171,1,1,0,303.49,0
104.25.110.140,1,1,0,303.51,0
141.101.121.155,1,1,0,303.52,0
104.17.18.154,1,1,0,303.6,0
172.67.6.8,1,1,0,303.63,0
104.18.211.203,1,1,0,303.67,0
104.20.151.7,1,1,0,303.74,0
172.65.99.236,1,1,0,303.74,0
104.18.216.94,1,1,0,303.74,0
172.67.9.120,1,1,0,303.76,0
141.101.113.70,1,1,0,303.78,0
190.93.244.149,1,1,0,304.01,0
190.93.245.226,1,1,0,304.03,0
162.159.202.198,1,1,0,304.17,0
190.93.246.61,1,1,0,304.17,0
173.245.49.68,1,1,0,304.19,0
104.16.148.97,1,1,0,304.2,0
172.65.158.154,1,1,0,304.23,0
104.21.123.75,1,1,0,304.32,0
141.101.114.68,1,1,0,304.34,0
198.41.200.253,1,1,0,304.37,0
108.162.198.154,1,1,0,304.37,0
104.27.195.46,1,1,0,304.37,0
190.93.245.16,1,1,0,304.52,0
104.19.229.126,1,1,0,304.62,0
172.64.132.104,1,1,0,304.99,0
173.245.49.58,1,1,0,305,0
190.93.245.210,1,1,0,305.03,0
162.159.13.89,1,1,0,305.18,0
172.67.26.227,1,1,0,305.2,0
104.25.134.168,1,1,0,305.48,0
104.16.236.182,1,1,0,305.75,0
172.64.32.119,1,1,0,305.76,0
104.19.232.173,1,1,0,305.82,0
172.64.130.88,1,1,0,305.83,0
162.159.0.213,1,1,0,305.88,0
141.101.123.141,1,1,0,305.88,0
172.65.153.144,1,1,0,305.93,0
104.25.133.115,1,1,0,305.96,0
173.245.49.252,1,1,0,305.99,0
141.101.113.4,1,1,0,306,0
172.64.130.73,1,1,0,306.14,0
141.101.114.86,1,1,0,306.26,0
141.101.123.10,1,1,0,306.28,0
104.20.215.22,1,1,0,306.8,0
104.16.126.87,1,1,0,306.82,0
172.65.167.58,1,1,0,306.94,0
172.67.16.114,1,1,0,306.99,0
104.20.132.216,1,1,0,307.03,0
172.64.131.19,1,1,0,307.04,0
198.41.205.165,1,1,0,307.11,0
198.41.200.162,1,1,0,307.15,0
104.17.33.140,1,1,0,307.26,0
162.159.19.191,1,1,0,307.27,0
188.114.98.62,1,1,0,307.32,0
190.93.246.64,1,1,0,307.4,0
172.64.69.114,1,1,0,307.46,0
198.41.208.60,1,1,0,307.57,0
